loan_id,customer_id,branch_id,loan_type_id,loan_amount,interest_rate,loan_date,tenure_months
LN2998,CUST737,BR011,LT05,37000,21.43,2021-04-29,9
LN2999,CUST195,BR009,LT02,5852000,10.19,2023-09-25,180
LN3000,CUST451,BR005,LT03,446000,11.84,2021-10-10,60
LN3001,CUST672,BR019,LT04,2644000,11.28,2023-05-08,120
LN3002,CUST676,BR005,LT01,457000,12.96,2022-10-04,60
LN3003,CUST045,BR003,LT03,855000,9.51,2023-10-09,48
LN3004,CUST562,BR016,LT03,391000,10.66,2021-04-09,12
LN3005,CUST156,BR017,LT02,2418000,8.95,2021-01-02,180
LN3006,CUST773,BR013,LT02,6042000,9.73,2021-11-10,180
LN3007,CUST072,BR012,LT04,3609000,12.95,2020-05-30,84
LN3008,CUST967,BR010,LT02,9715000,10.53,2024-03-28,120
LN3009,CUST964,BR001,LT03,890000,10.33,2019-02-02,48
LN3010,CUST784,BR008,LT03,1101000,7.19,2024-06-04,48
LN3011,CUST481,BR015,LT05,95000,19.99,2024-08-15,9
LN3012,CUST144,BR011,LT01,380000,15.19,2023-05-17,24
LN3013,CUST002,BR020,LT01,249000,14.9,2019-10-27,12
LN3014,CUST848,BR005,LT04,1538000,12.61,2022-04-03,120
LN3015,CUST222,BR002,LT02,6928000,9.79,2024-01-06,180
LN3016,CUST097,BR020,LT04,3962000,15.3,2020-05-07,120
LN3017,CUST111,BR013,LT02,6489000,7.82,2023-06-22,180
LN3018,CUST789,BR015,LT02,1366000,10.29,2023-03-27,240
LN3019,CUST876,BR008,LT01,401000,12.39,2023-02-10,24
LN3020,CUST166,BR010,LT05,99000,20.56,2023-02-02,6
LN3021,CUST800,BR015,LT03,1440000,9.18,2019-12-28,60
LN3022,CUST078,BR009,LT01,331000,12.78,2019-03-29,36
LN3023,CUST710,BR010,LT02,3189000,8.99,2020-04-12,180
LN3024,CUST505,BR019,LT01,459000,14.13,2020-01-29,12
LN3025,CUST071,BR013,LT04,4566000,13.5,2019-05-06,36
LN3026,CUST138,BR013,LT02,6146000,8.7,2021-12-07,180
LN3027,CUST932,BR011,LT03,1309000,12.47,2021-04-12,24
LN3028,CUST327,BR010,LT03,1099000,10.47,2020-01-01,60
LN3029,CUST192,BR004,LT01,231000,13.21,2021-10-29,48
LN3030,CUST249,BR017,LT05,99000,19.56,2022-03-07,6
LN3031,CUST832,BR005,LT01,143000,16.02,2024-07-19,24
LN3032,CUST837,BR014,LT02,2316000,10.14,2022-06-25,180
LN3033,CUST552,BR011,LT01,450000,15.21,2024-08-02,24
LN3034,CUST298,BR001,LT01,65000,14.8,2020-08-01,12
LN3035,CUST560,BR013,LT03,221000,9.16,2023-03-25,12
LN3036,CUST328,BR003,LT03,883000,9.84,2021-05-03,24
LN3037,CUST508,BR004,LT02,6865000,9.22,2021-03-22,120
LN3038,CUST328,BR014,LT04,4566000,11.88,2021-04-02,36
LN3039,CUST092,BR002,LT01,67000,10.46,2021-08-19,12
LN3040,CUST567,BR015,LT03,1118000,12.87,2022-06-22,60
LN3041,CUST991,BR002,LT01,340000,14.78,2022-10-07,36
LN3042,CUST067,BR011,LT03,1421000,12.86,2019-07-27,60
LN3043,CUST758,BR008,LT01,168000,14.73,2023-12-22,48
LN3044,CUST435,BR003,LT01,238000,13.64,2019-04-12,60
LN3045,CUST808,BR003,LT01,112000,13.18,2024-10-30,12
LN3046,CUST358,BR019,LT02,5130000,9.46,2021-11-16,180
LN3047,CUST868,BR001,LT05,92000,18.59,2019-12-28,3
LN3048,CUST358,BR018,LT05,69000,20.0,2019-02-04,12
LN3049,CUST510,BR007,LT03,966000,10.66,2020-07-25,12
LN3050,CUST572,BR019,LT05,76000,21.01,2023-09-26,6
LN3051,CUST486,BR014,LT04,1909000,10.8,2020-03-01,120
LN3052,CUST832,BR016,LT02,7211000,10.68,2024-07-21,180
LN3053,CUST408,BR005,LT03,860000,13.32,2023-08-03,24
LN3054,CUST443,BR018,LT03,1031000,11.44,2019-12-26,48
LN3055,CUST901,BR006,LT02,4614000,9.74,2021-01-23,180
LN3056,CUST443,BR014,LT02,8477000,10.09,2021-03-08,180
LN3057,CUST660,BR013,LT01,228000,16.01,2020-11-23,24
LN3058,CUST564,BR020,LT03,1100000,10.98,2019-01-03,48
LN3059,CUST299,BR019,LT03,1232000,10.82,2020-03-10,24
LN3060,CUST332,BR011,LT03,772000,10.17,2022-08-14,60
LN3061,CUST857,BR016,LT02,1224000,11.36,2023-02-21,240
LN3062,CUST545,BR001,LT02,9318000,10.07,2022-04-06,120
LN3063,CUST792,BR015,LT01,476000,13.51,2024-05-31,60
LN3064,CUST597,BR007,LT03,1435000,10.79,2022-12-14,48
LN3065,CUST360,BR003,LT03,718000,10.54,2022-06-17,60
LN3066,CUST439,BR002,LT01,343000,12.19,2019-01-18,60
LN3067,CUST189,BR009,LT01,367000,11.8,2024-01-06,60
LN3068,CUST856,BR016,LT02,5167000,10.35,2021-08-12,240
LN3069,CUST018,BR005,LT03,125000,12.6,2020-09-06,36
LN3070,CUST649,BR001,LT01,278000,13.02,2019-05-28,48
LN3071,CUST282,BR006,LT03,1457000,9.77,2022-11-12,24
LN3072,CUST186,BR006,LT01,135000,12.61,2020-05-02,60
LN3073,CUST017,BR013,LT01,69000,13.02,2024-08-03,24
LN3074,CUST021,BR005,LT04,3970000,13.59,2023-10-01,60
LN3075,CUST266,BR019,LT02,3153000,11.75,2022-03-26,120
LN3076,CUST715,BR011,LT02,8037000,7.57,2022-02-08,180
LN3077,CUST401,BR020,LT02,4672000,10.14,2024-07-24,180
LN3078,CUST051,BR013,LT03,790000,11.76,2022-05-29,36
LN3079,CUST963,BR012,LT01,199000,13.9,2023-04-09,48
LN3080,CUST918,BR018,LT05,68000,20.26,2024-10-06,6
LN3081,CUST683,BR009,LT03,1201000,12.4,2021-07-25,36
LN3082,CUST671,BR018,LT05,65000,19.62,2024-07-18,6
LN3083,CUST445,BR013,LT04,2684000,13.37,2019-05-01,120
LN3084,CUST485,BR012,LT03,106000,10.6,2022-04-05,24
LN3085,CUST163,BR014,LT04,3128000,12.79,2021-10-28,84
LN3086,CUST250,BR014,LT05,71000,19.84,2019-05-10,9
LN3087,CUST025,BR010,LT02,1536000,11.99,2019-05-11,240
LN3088,CUST180,BR018,LT01,259000,13.34,2019-02-03,12
LN3089,CUST469,BR007,LT01,463000,14.4,2021-03-14,60
LN3090,CUST047,BR015,LT02,9232000,8.21,2020-08-04,240
LN3091,CUST323,BR009,LT03,1391000,11.2,2019-01-20,24
LN3092,CUST576,BR001,LT01,112000,14.62,2022-12-09,12
LN3093,CUST363,BR002,LT03,1065000,11.63,2022-05-13,36
LN3094,CUST024,BR006,LT05,14000,20.41,2021-07-18,3
LN3095,CUST143,BR015,LT03,1180000,11.67,2021-08-10,24
LN3096,CUST769,BR016,LT03,1265000,9.09,2019-11-19,12
LN3097,CUST115,BR005,LT01,209000,14.23,2020-11-14,48
LN3098,CUST367,BR006,LT05,83000,19.91,2023-11-14,12
LN3099,CUST928,BR006,LT04,1851000,14.5,2024-11-14,84
LN3100,CUST508,BR008,LT03,876000,10.67,2022-11-28,36
LN3101,CUST351,BR003,LT01,390000,13.96,2019-11-28,60
LN3102,CUST238,BR011,LT01,264000,15.21,2022-05-31,36
LN3103,CUST849,BR012,LT02,7158000,9.21,2019-05-09,180
LN3104,CUST139,BR016,LT01,430000,13.19,2021-03-29,24
LN3105,CUST453,BR009,LT02,9979000,9.96,2019-12-22,240
LN3106,CUST326,BR016,LT02,4809000,10.05,2020-11-14,180
LN3107,CUST264,BR004,LT01,241000,15.43,2024-11-23,12
LN3108,CUST524,BR015,LT02,1127000,10.15,2019-08-31,180
LN3109,CUST585,BR008,LT01,425000,14.17,2021-08-20,60
LN3110,CUST613,BR011,LT05,46000,18.77,2019-08-31,9
LN3111,CUST344,BR002,LT04,3661000,12.32,2020-08-08,60
LN3112,CUST937,BR014,LT02,7090000,7.71,2020-12-10,120
LN3113,CUST288,BR008,LT04,2749000,11.55,2019-06-07,84
LN3114,CUST515,BR012,LT05,14000,18.87,2020-09-15,3
LN3115,CUST149,BR012,LT03,439000,9.12,2019-07-09,24
LN3116,CUST567,BR006,LT04,1340000,14.31,2020-06-26,120
LN3117,CUST371,BR012,LT02,5199000,8.71,2019-09-19,120
LN3118,CUST736,BR011,LT01,61000,14.88,2021-11-25,24
LN3119,CUST917,BR003,LT03,1090000,11.28,2021-10-15,48
LN3120,CUST905,BR020,LT02,9238000,8.91,2019-06-06,240
LN3121,CUST669,BR006,LT03,919000,12.17,2020-03-15,36
LN3122,CUST017,BR014,LT01,313000,13.19,2024-03-30,60
LN3123,CUST130,BR013,LT05,96000,19.04,2024-01-26,6
LN3124,CUST878,BR006,LT03,1279000,11.72,2019-12-08,12
LN3125,CUST749,BR017,LT02,8381000,11.11,2020-02-06,240
LN3126,CUST564,BR008,LT02,9099000,9.3,2023-12-19,120
LN3127,CUST696,BR015,LT02,5356000,9.37,2023-01-10,120
LN3128,CUST579,BR017,LT03,782000,9.09,2022-04-11,36
LN3129,CUST871,BR020,LT04,4234000,12.69,2021-03-15,36
LN3130,CUST261,BR009,LT02,1093000,8.81,2019-01-25,120
LN3131,CUST795,BR013,LT04,2700000,15.06,2019-05-21,60
LN3132,CUST763,BR010,LT03,1333000,10.82,2022-07-19,60
LN3133,CUST410,BR015,LT04,427000,12.23,2019-07-14,84
LN3134,CUST009,BR020,LT04,3986000,13.31,2024-02-25,84
LN3135,CUST305,BR003,LT03,1113000,12.03,2023-10-03,60
LN3136,CUST518,BR004,LT01,450000,14.02,2020-06-25,48
LN3137,CUST177,BR003,LT01,388000,14.87,2021-09-28,36
LN3138,CUST385,BR002,LT01,190000,11.41,2020-02-08,24
LN3139,CUST549,BR018,LT01,408000,13.46,2021-03-17,12
LN3140,CUST903,BR013,LT03,1113000,10.31,2021-06-29,48
LN3141,CUST862,BR001,LT01,304000,13.27,2019-12-19,48
LN3142,CUST252,BR013,LT03,752000,10.41,2022-06-08,48
LN3143,CUST439,BR016,LT01,69000,11.77,2019-11-27,36
LN3144,CUST716,BR004,LT04,4839000,13.09,2024-02-14,36
LN3145,CUST445,BR008,LT01,214000,14.92,2024-12-23,60
LN3146,CUST329,BR004,LT01,256000,12.24,2019-11-28,12
LN3147,CUST904,BR019,LT04,3187000,13.22,2022-05-29,84
LN3148,CUST266,BR012,LT02,5253000,11.42,2022-11-10,180
LN3149,CUST399,BR004,LT03,735000,11.12,2021-08-25,48
LN3150,CUST457,BR004,LT03,1046000,12.08,2020-08-02,48
LN3151,CUST247,BR019,LT02,1959000,6.14,2023-04-13,180
LN3152,CUST557,BR008,LT05,40000,19.52,2024-02-23,3
LN3153,CUST201,BR018,LT04,2719000,13.48,2019-07-10,60
LN3154,CUST747,BR005,LT01,345000,13.93,2022-03-28,48
LN3155,CUST985,BR003,LT02,8087000,10.64,2020-12-21,180
LN3156,CUST435,BR007,LT04,204000,13.42,2020-03-28,36
LN3157,CUST825,BR015,LT02,1871000,8.5,2020-02-23,180
LN3158,CUST191,BR010,LT03,258000,10.8,2024-12-18,48
LN3159,CUST213,BR014,LT01,62000,13.7,2022-07-06,48
LN3160,CUST552,BR019,LT02,5595000,10.29,2019-03-31,120
LN3161,CUST387,BR018,LT03,1446000,10.9,2022-02-13,60
LN3162,CUST226,BR016,LT03,1389000,11.84,2021-07-18,12
LN3163,CUST784,BR012,LT03,354000,7.97,2020-04-10,24
LN3164,CUST495,BR002,LT02,6385000,8.34,2019-06-28,180
LN3165,CUST052,BR013,LT04,3491000,13.85,2019-12-02,120
LN3166,CUST175,BR005,LT03,493000,9.04,2021-02-27,12
LN3167,CUST090,BR018,LT01,363000,14.57,2023-06-29,12
LN3168,CUST869,BR016,LT02,5034000,10.49,2024-11-02,240
LN3169,CUST259,BR019,LT02,3564000,9.45,2019-08-21,180
LN3170,CUST166,BR005,LT01,106000,14.46,2023-08-04,36
LN3171,CUST428,BR012,LT03,233000,11.14,2020-02-22,12
LN3172,CUST444,BR003,LT02,6687000,11.67,2022-07-07,180
LN3173,CUST883,BR008,LT01,234000,13.61,2020-11-19,60
LN3174,CUST473,BR012,LT04,2353000,11.63,2023-08-25,36
LN3175,CUST429,BR020,LT02,4695000,10.87,2024-09-08,120
LN3176,CUST091,BR019,LT04,1214000,13.57,2019-08-08,120
LN3177,CUST544,BR006,LT03,259000,11.06,2019-02-23,48
LN3178,CUST079,BR014,LT05,38000,21.91,2020-12-04,3
LN3179,CUST399,BR008,LT04,3517000,13.04,2020-05-08,60
LN3180,CUST079,BR016,LT03,838000,12.38,2019-05-31,12
LN3181,CUST318,BR020,LT04,1365000,13.6,2023-01-03,84
LN3182,CUST381,BR017,LT04,2617000,12.38,2023-09-21,60
LN3183,CUST697,BR020,LT05,57000,19.44,2020-09-19,12
LN3184,CUST872,BR009,LT05,26000,19.05,2020-08-18,9
LN3185,CUST796,BR011,LT01,414000,14.01,2021-01-24,36
LN3186,CUST572,BR003,LT03,1280000,12.77,2021-11-06,48
LN3187,CUST889,BR014,LT05,91000,19.35,2021-01-16,6
LN3188,CUST416,BR002,LT01,294000,15.44,2021-12-05,36
LN3189,CUST265,BR004,LT04,3672000,11.95,2022-07-27,60
LN3190,CUST097,BR011,LT02,7984000,11.5,2019-02-05,180
LN3191,CUST613,BR013,LT03,1132000,10.06,2019-07-08,60
LN3192,CUST439,BR010,LT02,8094000,7.46,2020-07-09,240
LN3193,CUST285,BR002,LT03,1149000,12.06,2020-12-21,12
LN3194,CUST472,BR016,LT03,1349000,8.83,2020-01-16,48
LN3195,CUST411,BR017,LT01,445000,12.09,2024-04-11,24
LN3196,CUST957,BR014,LT02,5304000,9.5,2024-05-15,240
LN3197,CUST232,BR010,LT05,72000,18.39,2020-06-27,6
LN3198,CUST662,BR006,LT04,4736000,13.92,2024-11-21,60
LN3199,CUST831,BR002,LT02,9211000,8.84,2021-08-19,180
LN3200,CUST321,BR010,LT05,14000,19.7,2022-06-23,9
LN3201,CUST275,BR006,LT01,487000,14.54,2022-01-13,24
LN3202,CUST686,BR001,LT01,176000,12.97,2023-02-15,12
LN3203,CUST715,BR020,LT02,4702000,8.18,2020-01-08,120
LN3204,CUST685,BR017,LT02,1586000,8.51,2022-01-27,120
LN3205,CUST628,BR019,LT01,189000,14.03,2019-09-24,24
LN3206,CUST479,BR002,LT02,8477000,7.97,2022-08-23,120
LN3207,CUST701,BR020,LT01,459000,13.75,2019-11-08,12
LN3208,CUST028,BR007,LT02,3876000,9.49,2020-12-19,120
LN3209,CUST650,BR006,LT01,222000,14.54,2023-10-01,60
LN3210,CUST178,BR006,LT03,427000,9.17,2020-01-18,60
LN3211,CUST257,BR003,LT04,3201000,11.18,2021-02-24,36
LN3212,CUST856,BR020,LT04,3961000,14.11,2022-02-22,60
LN3213,CUST302,BR001,LT02,7060000,11.06,2021-02-08,180
LN3214,CUST420,BR007,LT01,185000,15.15,2021-07-31,24
LN3215,CUST264,BR007,LT02,1923000,11.38,2024-11-27,180
LN3216,CUST447,BR020,LT01,67000,15.53,2023-01-22,36
LN3217,CUST180,BR010,LT01,303000,12.99,2020-07-01,60
LN3218,CUST338,BR011,LT01,171000,14.46,2019-03-30,60
LN3219,CUST883,BR012,LT01,392000,13.34,2024-11-12,60
LN3220,CUST383,BR020,LT01,493000,13.71,2019-02-03,24
LN3221,CUST583,BR014,LT04,3104000,14.95,2022-03-06,84
LN3222,CUST215,BR011,LT03,1275000,10.83,2022-09-06,12
LN3223,CUST265,BR015,LT01,297000,12.6,2019-06-04,60
LN3224,CUST818,BR019,LT02,2227000,9.69,2024-02-09,120
LN3225,CUST957,BR009,LT05,75000,20.47,2023-07-05,12
LN3226,CUST529,BR014,LT02,6301000,9.57,2021-11-23,180
LN3227,CUST017,BR014,LT04,2396000,12.09,2019-04-02,120
LN3228,CUST599,BR002,LT01,167000,13.7,2019-12-03,12
LN3229,CUST027,BR007,LT04,1451000,10.45,2024-01-10,36
LN3230,CUST345,BR013,LT02,4226000,11.19,2022-08-27,120
LN3231,CUST669,BR011,LT01,378000,15.11,2019-03-23,12
LN3232,CUST394,BR016,LT03,465000,12.7,2021-01-10,24
LN3233,CUST291,BR007,LT05,40000,19.06,2023-11-17,9
LN3234,CUST020,BR009,LT02,9184000,9.6,2023-08-03,180
LN3235,CUST878,BR019,LT04,1301000,13.92,2019-07-06,60
LN3236,CUST845,BR009,LT05,81000,20.65,2024-04-15,6
LN3237,CUST922,BR011,LT04,797000,14.34,2020-06-16,84
LN3238,CUST058,BR008,LT03,1320000,11.97,2023-10-19,24
LN3239,CUST774,BR013,LT05,34000,21.4,2019-10-20,12
LN3240,CUST779,BR008,LT03,503000,8.42,2023-07-26,60
LN3241,CUST890,BR002,LT03,374000,12.92,2021-06-23,12
LN3242,CUST738,BR003,LT01,86000,13.96,2023-12-05,60
LN3243,CUST592,BR013,LT03,218000,11.89,2021-05-03,12
LN3244,CUST778,BR010,LT03,805000,10.24,2024-06-28,48
LN3245,CUST359,BR017,LT02,5274000,10.12,2023-05-06,180
LN3246,CUST425,BR005,LT01,137000,12.62,2021-11-05,36
LN3247,CUST697,BR010,LT01,318000,13.01,2023-03-27,24
LN3248,CUST239,BR004,LT03,1044000,9.71,2021-06-29,36
LN3249,CUST451,BR014,LT01,371000,14.63,2019-07-15,48
LN3250,CUST904,BR008,LT04,4452000,12.72,2023-01-03,120
LN3251,CUST473,BR014,LT01,236000,12.59,2021-09-30,48
LN3252,CUST456,BR018,LT02,1370000,8.06,2024-06-23,180
LN3253,CUST272,BR016,LT05,87000,17.72,2022-03-20,6
LN3254,CUST964,BR010,LT04,3622000,12.0,2022-12-21,60
LN3255,CUST457,BR015,LT04,4415000,14.45,2021-09-10,120
LN3256,CUST399,BR015,LT02,5278000,9.15,2020-09-07,120
LN3257,CUST982,BR016,LT02,4192000,9.86,2023-12-29,180
LN3258,CUST205,BR010,LT01,193000,10.35,2021-04-30,24
LN3259,CUST061,BR020,LT03,1204000,11.78,2019-07-10,60
LN3260,CUST872,BR009,LT04,4022000,11.79,2023-01-02,60
LN3261,CUST248,BR010,LT04,1848000,12.91,2022-09-28,120
LN3262,CUST375,BR008,LT02,2623000,10.41,2020-06-17,180
LN3263,CUST441,BR002,LT03,1382000,12.76,2019-02-25,12
LN3264,CUST267,BR015,LT01,500000,11.45,2019-10-15,12
LN3265,CUST754,BR008,LT04,3008000,12.62,2023-01-21,120
LN3266,CUST080,BR003,LT03,1172000,11.71,2023-06-23,36
LN3267,CUST083,BR003,LT03,1056000,10.18,2021-05-30,48
LN3268,CUST807,BR009,LT02,1689000,8.89,2024-04-10,180
LN3269,CUST436,BR003,LT03,1170000,12.01,2024-06-17,12
LN3270,CUST288,BR015,LT04,2176000,11.66,2023-04-20,60
LN3271,CUST726,BR020,LT01,218000,14.24,2023-07-14,36
LN3272,CUST615,BR019,LT02,5741000,8.49,2022-02-05,240
LN3273,CUST169,BR008,LT03,105000,11.3,2021-01-31,48
LN3274,CUST433,BR010,LT05,35000,19.7,2021-09-18,12
LN3275,CUST179,BR005,LT01,75000,12.56,2019-12-28,60
LN3276,CUST398,BR013,LT01,268000,13.18,2021-09-24,24
LN3277,CUST566,BR019,LT04,1416000,13.89,2024-08-11,84
LN3278,CUST172,BR009,LT02,8783000,11.04,2019-01-11,120
LN3279,CUST336,BR020,LT01,96000,13.98,2020-11-12,24
LN3280,CUST802,BR017,LT02,3031000,8.79,2019-12-03,240
LN3281,CUST938,BR014,LT02,9331000,9.41,2024-05-16,180
LN3282,CUST098,BR007,LT01,142000,14.55,2024-09-01,24
LN3283,CUST009,BR005,LT02,4365000,9.81,2023-09-10,180
LN3284,CUST548,BR003,LT02,9558000,9.57,2023-02-02,240
LN3285,CUST172,BR004,LT02,6421000,10.55,2019-08-26,240
LN3286,CUST536,BR010,LT04,3452000,14.78,2020-11-30,120
LN3287,CUST339,BR012,LT04,4230000,11.69,2020-03-29,120
LN3288,CUST472,BR012,LT04,1054000,11.04,2020-02-02,60
LN3289,CUST319,BR018,LT04,2945000,14.37,2019-06-18,36
LN3290,CUST201,BR018,LT01,166000,14.12,2021-11-27,24
LN3291,CUST721,BR020,LT05,21000,19.95,2020-02-26,9
LN3292,CUST589,BR015,LT04,1362000,12.19,2019-08-02,36
LN3293,CUST178,BR003,LT03,317000,9.53,2022-04-24,12
LN3294,CUST090,BR010,LT04,623000,13.05,2022-09-23,84
LN3295,CUST372,BR007,LT04,4771000,12.21,2019-06-09,60
LN3296,CUST061,BR010,LT01,252000,14.67,2020-02-13,12
LN3297,CUST632,BR014,LT02,5941000,10.61,2022-07-05,180
LN3298,CUST468,BR014,LT04,3598000,11.81,2022-06-05,84
LN3299,CUST908,BR010,LT01,301000,15.78,2020-02-07,24
LN3300,CUST417,BR020,LT05,62000,19.49,2019-08-14,12
LN3301,CUST315,BR003,LT05,92000,21.27,2019-04-04,12
LN3302,CUST996,BR004,LT05,76000,20.39,2023-04-08,3
LN3303,CUST018,BR002,LT05,89000,22.35,2024-11-26,6
LN3304,CUST164,BR009,LT01,383000,13.31,2020-08-02,48
LN3305,CUST845,BR017,LT05,19000,20.3,2024-08-06,9
LN3306,CUST951,BR013,LT01,402000,13.59,2023-04-12,24
LN3307,CUST032,BR017,LT01,172000,15.99,2019-12-20,12
LN3308,CUST012,BR012,LT03,295000,11.47,2022-12-11,48
LN3309,CUST133,BR005,LT03,738000,13.03,2020-10-08,24
LN3310,CUST032,BR002,LT05,68000,22.33,2021-12-30,9
LN3311,CUST631,BR016,LT04,1420000,13.05,2024-03-11,36
LN3312,CUST149,BR020,LT02,3657000,7.51,2019-07-03,180
LN3313,CUST694,BR017,LT05,81000,20.21,2020-08-26,12
LN3314,CUST017,BR013,LT01,299000,12.41,2021-01-15,36
LN3315,CUST014,BR014,LT04,4267000,10.34,2021-12-15,120
LN3316,CUST978,BR013,LT03,950000,11.1,2019-04-06,36
LN3317,CUST892,BR003,LT03,1461000,11.18,2022-09-15,48
LN3318,CUST402,BR009,LT01,92000,10.95,2022-12-22,48
LN3319,CUST825,BR005,LT01,301000,13.23,2024-09-21,48
LN3320,CUST746,BR013,LT02,7275000,10.21,2021-08-31,120
LN3321,CUST211,BR013,LT03,173000,11.3,2020-07-19,60
LN3322,CUST024,BR003,LT05,81000,21.07,2023-04-15,3
LN3323,CUST945,BR009,LT02,6302000,10.41,2024-01-06,120
LN3324,CUST772,BR019,LT03,400000,8.67,2022-09-10,12
LN3325,CUST779,BR009,LT05,55000,17.98,2022-08-14,6
LN3326,CUST574,BR006,LT05,59000,19.9,2020-05-14,9
LN3327,CUST471,BR019,LT04,4794000,10.56,2023-12-10,60
LN3328,CUST575,BR008,LT03,1336000,10.0,2023-08-02,48
LN3329,CUST221,BR002,LT04,1791000,11.72,2023-06-02,120
LN3330,CUST009,BR018,LT01,280000,14.56,2024-12-05,48
LN3331,CUST855,BR011,LT02,6947000,9.97,2020-11-14,180
LN3332,CUST793,BR018,LT03,1322000,11.34,2020-11-05,60
LN3333,CUST923,BR001,LT04,732000,11.75,2021-10-02,84
LN3334,CUST215,BR002,LT02,5590000,9.2,2022-05-05,240
LN3335,CUST965,BR014,LT02,4686000,10.38,2019-03-17,240
LN3336,CUST972,BR013,LT01,411000,12.33,2022-01-06,36
LN3337,CUST589,BR011,LT04,2480000,11.58,2021-08-04,84
LN3338,CUST652,BR007,LT01,265000,13.25,2022-09-12,60
LN3339,CUST644,BR006,LT05,72000,19.52,2024-02-17,9
LN3340,CUST090,BR003,LT04,1597000,13.33,2020-10-02,120
LN3341,CUST455,BR011,LT04,4227000,13.56,2024-07-12,120
LN3342,CUST264,BR011,LT01,326000,15.28,2022-07-27,12
LN3343,CUST786,BR012,LT04,2292000,12.59,2023-07-10,120
LN3344,CUST543,BR020,LT02,9418000,8.02,2019-07-24,240
LN3345,CUST979,BR007,LT02,5539000,7.78,2020-03-27,180
LN3346,CUST804,BR007,LT04,612000,14.92,2024-05-01,60
LN3347,CUST177,BR009,LT01,286000,15.53,2021-05-30,36
LN3348,CUST791,BR020,LT01,222000,13.76,2024-10-30,36
LN3349,CUST447,BR002,LT05,81000,21.97,2019-05-18,9
LN3350,CUST009,BR007,LT01,185000,14.05,2022-09-28,24
LN3351,CUST450,BR008,LT02,8930000,8.38,2024-06-13,120
LN3352,CUST951,BR012,LT02,3453000,9.13,2022-11-14,120
LN3353,CUST600,BR005,LT05,9000,20.92,2024-06-07,9
LN3354,CUST954,BR013,LT03,293000,10.39,2022-09-24,24
LN3355,CUST405,BR010,LT03,188000,9.73,2020-09-19,60
LN3356,CUST841,BR012,LT02,7650000,9.32,2020-09-20,240
LN3357,CUST374,BR002,LT01,88000,13.89,2023-01-03,36
LN3358,CUST740,BR007,LT03,1305000,10.27,2024-02-03,36
LN3359,CUST896,BR011,LT03,225000,10.23,2021-01-17,48
LN3360,CUST267,BR007,LT05,40000,17.19,2024-09-28,9
LN3361,CUST296,BR013,LT01,303000,13.78,2019-04-02,48
LN3362,CUST851,BR011,LT01,402000,15.81,2020-02-14,60
LN3363,CUST517,BR003,LT02,4372000,9.37,2022-02-09,180
LN3364,CUST099,BR010,LT03,331000,10.27,2020-02-15,48
LN3365,CUST940,BR009,LT03,349000,8.63,2021-09-28,60
LN3366,CUST800,BR011,LT03,766000,9.44,2023-11-15,36
LN3367,CUST389,BR011,LT03,151000,11.63,2022-08-28,36
LN3368,CUST743,BR020,LT01,407000,14.78,2022-06-07,24
LN3369,CUST785,BR014,LT03,1020000,8.88,2023-08-09,60
LN3370,CUST179,BR005,LT04,4184000,11.76,2019-08-09,120
LN3371,CUST415,BR008,LT01,101000,13.93,2024-03-14,48
LN3372,CUST128,BR002,LT03,254000,13.0,2021-10-30,48
LN3373,CUST466,BR008,LT04,3150000,13.89,2019-10-21,84
LN3374,CUST711,BR018,LT02,2557000,10.64,2024-04-02,240
LN3375,CUST345,BR013,LT01,150000,15.53,2024-06-21,36
LN3376,CUST098,BR013,LT03,1326000,11.55,2021-05-26,60
LN3377,CUST682,BR011,LT01,437000,14.65,2023-03-08,36
LN3378,CUST566,BR001,LT04,3436000,13.74,2022-11-10,120
LN3379,CUST765,BR020,LT02,5390000,8.18,2020-02-05,240
LN3380,CUST419,BR013,LT01,404000,14.25,2021-12-11,12
LN3381,CUST796,BR007,LT02,3145000,10.18,2022-05-21,180
LN3382,CUST002,BR010,LT01,96000,15.22,2023-12-27,12
LN3383,CUST261,BR016,LT03,785000,10.13,2021-10-02,36
LN3384,CUST128,BR018,LT02,3874000,10.89,2019-06-20,240
LN3385,CUST730,BR007,LT02,3551000,9.17,2023-07-07,120
LN3386,CUST126,BR015,LT01,324000,12.85,2019-03-21,12
LN3387,CUST472,BR012,LT03,144000,9.35,2020-03-05,48
LN3388,CUST768,BR002,LT05,49000,20.59,2022-01-09,3
LN3389,CUST501,BR018,LT02,6376000,11.33,2022-07-04,180
LN3390,CUST697,BR004,LT02,7333000,8.22,2023-02-04,240
LN3391,CUST830,BR008,LT03,1179000,12.23,2023-10-04,48
LN3392,CUST412,BR008,LT02,2781000,8.83,2021-09-10,180
LN3393,CUST901,BR012,LT04,3053000,12.7,2019-08-25,120
LN3394,CUST132,BR005,LT03,400000,12.71,2021-05-25,24
LN3395,CUST821,BR012,LT04,3816000,14.55,2019-11-01,84
LN3396,CUST195,BR002,LT03,1375000,11.41,2024-07-10,36
LN3397,CUST999,BR020,LT01,232000,15.43,2021-07-10,36
LN3398,CUST492,BR019,LT02,7918000,9.64,2022-01-02,240
LN3399,CUST987,BR001,LT01,395000,13.15,2019-02-15,12
LN3400,CUST937,BR015,LT03,420000,9.47,2023-11-25,36
LN3401,CUST575,BR005,LT02,1227000,7.71,2022-11-04,120
